,Last Name,First Name,Affiliation,Author ID,ORCID,Research Areas,Warning
703,Thorpe,Marilyn,The University of British Columbia,57194687339,,MEDI (2),
704,To,Sharon,BC​ Children​'​​s Hospital,55918153300,,MEDI (20); IMMU (6); PSYC (5),
705,To,Agnes Shuk Ling,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
706,To,Ai Van Shelly,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
707,Tomita,Todd,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
708,Torbicki,Karl,St. Paul's Hospital,15520232700,,MEDI (4); IMMU (1),
709,Trueman,Karen,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
710,Tsang,Nicole,The University of British Columbia,22836661200,,MEDI (2),
711,Tuka,Andrea,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
712,Udumaga,Ejike,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
713,Unger,Nathan,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
714,Uppal,Sonia,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
715,Uppal,Loveleen,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
716,Vallabh,Pravesh,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
717,Vallance,Maelor,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
718,van den Engh Cook,Michelle,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
719,Vanderwal,Tamara,"University of British Columbia, Faculty of Medicine",24177629100,,MEDI (34); NEUR (22); PSYC (10),
720,Varnals,Tyler,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
721,Vassar,Elizabeth,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
722,Vaughan,Mariko,"University of British Columbia, Faculty of Medicine",39162181700,,NEUR (3); MEDI (3),
723,Vella-Zarb,Rachel,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
724,Vidal Peralta,Bertha,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
725,Vigo,Daniel V.,"University of British Columbia, Faculty of Medicine",26538354800,0000-0002-4445-4122,MEDI (96); PSYC (13); NEUR (7),
726,Vik,Astrid,The University of British Columbia,58398155200,,MEDI (3); NEUR (2),
727,Vila-Rodriguez,Fidel,The University of British Columbia,24279161600,0000-0002-8273-8820,MEDI (265); NEUR (77); PSYC (34),
728,Vincent,Steven R.,"University of British Columbia, Faculty of Medicine",7202465328,,NEUR (121); BIOC (90); MEDI (38),
729,Vincent,Merville,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
730,Voutsilakos,Emorphea,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
731,Wald,Jaye L.,The University of British Columbia,7006071216,,PSYC (21); MEDI (18); HEAL (3),
732,Waller,Michelle,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
733,Walsh,Coleen,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
734,Walton,Georgia,The University of British Columbia,57220485135,,SOCI (1); PSYC (1); MEDI (1),
735,Wan,Jonathan,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
736,Wang,Jay Ching Chieh,"University of British Columbia, Faculty of Medicine",55545804900,,MEDI (29); NEUR (6); PSYC (2),
737,Wang,Peter T.C.,The University of British Columbia,55658418900,,BIOC (4),
738,Wang,Tina Kaiting,The University of British Columbia,57200854195,,BIOC (3),
739,Wang,Eugene,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
740,Wanis,Wahan,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
741,Ward,Carol,The University of British Columbia,50162634300,,NEUR (1); MEDI (1),
742,Ward,David R.,Lawrence Berkeley National Laboratory,,,PHYS (1593); ENGI (65); MATH (33),!!! FIRST profile for David Ward does not pass addition condition
743,Warrya,Gurvinder,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
744,Watler,Crosbie,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
745,Weideman,Rene,The University of British Columbia,6603343589,,PSYC (10); MEDI (9); HEAL (1),
746,Weinberg,Mark,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
747,Weitzner,Michael,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
748,Welgemoed,Marius,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
749,Westwell-Roper,Clara Y.,"University of British Columbia, Faculty of Medicine",35340268900,,MEDI (66); BIOC (14); IMMU (6),
750,White,Will,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
751,Whittal,Maureen Leslie,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
752,Wicholas,Leslie,The University of British Columbia,56095007600,,MEDI (6),
753,Widajewicz,Witold,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
754,Wide,Jennifer K.,The University of British Columbia,6507869938,,NEUR (4); MEDI (1); PSYC (1),
755,Wiebe,Carl,The University of British Columbia,7003779266,,MEDI (1),
756,Wiehahn,George,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
757,Wieman,Cornelia,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
758,Wiens,Christian,The University of British Columbia,36710823300,,MEDI (3),
759,Wiese,Bonnie Sue,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
760,Wiggers,Joris,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
761,Wijeyesinghe,Angelo,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
762,Williams,Russell,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
763,Williamson,Bradley T.,The University of British Columbia,57189374624,,MEDI (1),
764,Wilt,Frances,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
765,Wiseman,Stephen R.,St. Paul's Hospital,36904610600,,MEDI (4); PHAR (1),
766,Wisniewska,Anna,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
767,Witt,Kortney,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
768,Woldum,Evan,The University of British Columbia,57210804367,,SOCI (3); MEDI (2); NURS (1),
769,Wolverton,Annie,BC​ Children​'​​s Hospital,35728017000,,MEDI (2),
770,Wong,Gloria,The University of British Columbia,37022195400,,NEUR (1),
771,Wong,Julia,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
772,Wong,Wallace,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
773,Wong,Angela,"University of British Columbia, Faculty of Dentistry",58195293500,,MEDI (2); DENT (1); BIOC (1),
774,Wong,Monique,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
775,Woo,Sai Ming Simon,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
776,Woodward,Elizabeth,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
777,Woodward,Todd Stephen,The University of British Columbia,7102848867,0000-0001-8083-0079,MEDI (203); NEUR (133); PSYC (126),
778,Wrixon,Katherine,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
779,Wu,Jiong,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
780,Wynn,Kathryn,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
781,Yamamoto,Aiko,"St. Paul's Hospital, Vancouver",57201999867,,MEDI (6); PSYC (3); NEUR (2),
782,Yashchuk,Olga,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
783,Yaxley,David,The University of British Columbia,36244723700,,MEDI (1); PSYC (1),
784,Ye,June,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
785,Yeh,Jennifer N.,The University of British Columbia,8937566000,,MEDI (1),
786,Yeung,Anthony,Centre for Addiction and Mental Health,57212683548,0000-0002-2029-4515,MEDI (16); NEUR (3); PSYC (1),
787,Yew,Debra,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
788,Yoo,Jaeyun,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
789,Young,Quincy Robyn,"St. Paul's Hospital, Vancouver",36957602900,,MEDI (24); NURS (5); PSYC (1),
790,Young,Catherine,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
791,Yu,Ching Ching,National Chung Cheng University,,,CHEM (25); MATE (21); CENG (18),!!! profile for Ching Yu does not pass addition condition
792,Yuen,Gloria Gee-Wing,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
793,Yung,Gordon,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
794,Yuswack,Timothy,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
795,Zaghloul,Emad,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
796,Zaitzow,Michael,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
797,Zanozin,Dmitrij,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
798,Zhang,Paige,The University of British Columbia,57203910791,,MEDI (1),
799,Zhang,Dajiang,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
800,Zhou,Crystal,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
801,Zwicker,Amy E.,Vancouver General Hospital,14020816600,,MEDI (3); PSYC (2); NEUR (1),
