,title,eid,publication year,last name,first name,member id,irp,2018,2019,2020,2021,2022,2023
137,"Risk communication in genetic counseling: Exploring uptake and perception of recurrence numbers, and their impact on patient outcomes",2-s2.0-85049802812,2018,Austin,Jehannine,7402093250,Mental Health & Addictions,0,3,5,1,5,3
138,Patient outcomes of genetic counseling: Assessing the impact of different approaches to family history collection,2-s2.0-85042148047,2018,Austin,Jehannine,7402093250,Mental Health & Addictions,2,3,2,2,2,3
139,Genetics in the clinical setting: The role of psychiatric genetic counseling,2-s2.0-85045135026,2018,Austin,Jehannine,7402093250,Mental Health & Addictions,0,0,0,0,1,0
140,Genetic counseling globally: Where are we now?,2-s2.0-85044446842,2018,Austin,Jehannine,7402093250,Mental Health & Addictions,2,21,10,24,22,12
141,Self-stigma in relatives of people with mental illness scale: Development and validation,2-s2.0-85043522568,2018,Austin,Jehannine,7402093250,Mental Health & Addictions,1,4,3,5,5,1
142,The Efficacy of Genetic Counseling for Psychiatric Disorders: a Meta-Analysis,2-s2.0-85020739547,2017,Austin,Jehannine,7402093250,Mental Health & Addictions,2,4,4,9,3,4
143,Genetic Counseling for Alcohol Addiction: Assessing Perceptions and Potential Utility in Individuals with Lived Experience and Their Family Members,2-s2.0-85011883735,2017,Austin,Jehannine,7402093250,Mental Health & Addictions,0,1,3,2,0,0
144,"Women’s experiences of participating in a prospective, longitudinal postpartum depression study: insights for perinatal mental health researchers",2-s2.0-85020621204,2017,Austin,Jehannine,7402093250,Mental Health & Addictions,0,2,7,2,2,2
145,Theories for Psychotherapeutic Genetic Counseling: Fuzzy Trace Theory and Cognitive Behavior Theory,2-s2.0-84994234385,2017,Austin,Jehannine,7402093250,Mental Health & Addictions,1,4,6,3,2,2
146,"Response to A Different Vantage Point Commentary: Psychotherapeutic Genetic Counseling, Is it?",2-s2.0-84994068269,2017,Austin,Jehannine,7402093250,Mental Health & Addictions,1,0,0,1,0,0
147,"Short interpregnancy intervals, maternal folate levels, and infants born small for gestational age: A preliminary study in a Canadian supplement-using population",2-s2.0-85030212688,2017,Austin,Jehannine,7402093250,Mental Health & Addictions,0,0,1,1,2,0
148,Prenatal genetic counselling for psychiatric disorders,2-s2.0-84992463392,2017,Austin,Jehannine,7402093250,Mental Health & Addictions,3,3,3,4,3,0
149,Effective self-management strategies for bipolar disorder: A community-engaged Delphi Consensus Consultation study,2-s2.0-84979581712,2016,Austin,Jehannine,7402093250,Mental Health & Addictions,4,3,4,5,3,4
150,How do Physicians Decide to Refer Their Patients for Psychiatric Genetic Counseling? A Qualitative Study of Physicians’ Practice,2-s2.0-84968531272,2016,Austin,Jehannine,7402093250,Mental Health & Addictions,1,3,3,0,1,0
151,Impact of increased risk for fetal aneuploidy on maternal mood: a prospective longitudinal study,2-s2.0-84988358564,2016,Austin,Jehannine,7402093250,Mental Health & Addictions,0,0,1,1,0,0
152,2013 Review and Update of the Genetic Counseling Practice Based Competencies by a Task Force of the Accreditation Council for Genetic Counseling,2-s2.0-84975473125,2016,Austin,Jehannine,7402093250,Mental Health & Addictions,8,9,4,7,6,9
153,Obsessive-Compulsive Disorder: The Process of Parental Adaptation and Implications for Genetic Counseling,2-s2.0-84949510724,2016,Austin,Jehannine,7402093250,Mental Health & Addictions,2,1,2,1,2,0
154,Perinatal psychosis in mothers with a history of major depressive disorder,2-s2.0-84938867881,2016,Austin,Jehannine,7402093250,Mental Health & Addictions,1,1,4,2,2,0
155,A pilot randomized clinical trial evaluating the impact of genetic counseling for serious mental illnesses,2-s2.0-84959553683,2016,Austin,Jehannine,7402093250,Mental Health & Addictions,5,8,5,9,4,5
156,2020 Vision: Genetic Counselors as Acknowledged Leaders in Integrating Genetics and Genomics into Healthcare,2-s2.0-84955677644,2016,Austin,Jehannine,7402093250,Mental Health & Addictions,1,1,0,1,0,0
157,The effect of genetic test-based risk information on behavioral outcomes: A critical examination of failed trials and a call to action,2-s2.0-84959338941,2015,Austin,Jehannine,7402093250,Mental Health & Addictions,1,3,1,4,0,2
158,Disclosure of psychiatric manifestations of 22q11.2 deletion syndrome in medical genetics: A 12-year retrospective chart review,2-s2.0-84941261524,2015,Austin,Jehannine,7402093250,Mental Health & Addictions,1,1,0,0,4,1
159,Ethical issues associated with genetic counseling in the context of adolescent psychiatry,2-s2.0-84952630189,2015,Austin,Jehannine,7402093250,Mental Health & Addictions,5,3,2,5,3,3
160,Healthy Young Minds: The Effects of a 1-hour Classroom Workshop on Mental Illness Stigma in High School Students,2-s2.0-84924985571,2015,Austin,Jehannine,7402093250,Mental Health & Addictions,0,4,3,5,0,1
161,"Evaluating a unique, specialist psychiatric genetic counseling clinic: Uptake and impact",2-s2.0-84922600381,2015,Austin,Jehannine,7402093250,Mental Health & Addictions,7,16,9,11,13,8
162,Conceptualizing Genetic Counseling as Psychotherapy in the Era of Genomic Medicine,2-s2.0-84911990473,2014,Austin,Jehannine,7402093250,Mental Health & Addictions,12,13,12,11,8,6
163,Genetic counseling for common psychiatric disorders: An opportunity for interdisciplinary collaboration,2-s2.0-84899757622,2014,Austin,Jehannine,7402093250,Mental Health & Addictions,1,2,2,2,1,1
164,A 'cure' for Down syndrome: What do parents want?,2-s2.0-84908244597,2014,Austin,Jehannine,7402093250,Mental Health & Addictions,1,1,4,4,6,0
165,Parents' experiences of receiving their child's genetic diagnosis: A qualitative study to inform clinical genetics practice,2-s2.0-84899946024,2014,Austin,Jehannine,7402093250,Mental Health & Addictions,3,2,7,3,13,3
166,Mania and depression in the perinatal period among women with a history of major depressive disorders,2-s2.0-84897116608,2014,Austin,Jehannine,7402093250,Mental Health & Addictions,3,2,1,2,3,2
167,Awareness of genetic counseling and perceptions of its purpose: A survey of the Canadian public,2-s2.0-84888133941,2013,Austin,Jehannine,7402093250,Mental Health & Addictions,2,4,3,3,4,0
168,Nothing is absolute in life: Understanding uncertainty in the context of psychiatric genetic counseling from the perspective of those with serious mental Illness,2-s2.0-84885474675,2013,Austin,Jehannine,7402093250,Mental Health & Addictions,3,3,3,3,4,4
169,Discussing the psychiatric manifestations of 22q11.2 deletion syndrome: An exploration of clinical practice among medical geneticists,2-s2.0-84883884658,2013,Austin,Jehannine,7402093250,Mental Health & Addictions,2,1,0,1,4,1
170,Red blood cell folate levels in pregnant women with a history of mood disorders: A case series,2-s2.0-84879782101,2013,Austin,Jehannine,7402093250,Mental Health & Addictions,0,1,1,0,0,0
171,Genetic testing for psychiatric disorders: Its current role in clinical psychiatric practice,2-s2.0-84879774278,2013,Austin,Jehannine,7402093250,Mental Health & Addictions,0,0,0,0,0,0
172,Getting the message across: the role of technology-enabled knowledge translation in sports medicine research,2-s2.0-85152659788,2023,Babul,Shelina,6506673405,Brain Injury & Repair,0,0,0,0,0,0
173,Higher hazard of concussion combined with recurrent concussion in female youth ice hockey compared with males: An opportunity for concussion prevention,2-s2.0-85156261202,2023,Babul,Shelina,6506673405,Brain Injury & Repair,0,0,0,0,0,0
174,Activity and Recovery among Youth with Concussion: A Meta-analysis,2-s2.0-85159257317,2023,Babul,Shelina,6506673405,Brain Injury & Repair,0,0,0,0,0,0
175,Barriers and facilitators to the uptake of the Concussion Awareness Training Tool as continuing medical education in primary care,2-s2.0-85162200496,2023,Babul,Shelina,6506673405,Brain Injury & Repair,0,0,0,0,0,0
176,Self-reported concussions in Canada: A cross-sectional study,2-s2.0-85163098712,2023,Babul,Shelina,6506673405,Brain Injury & Repair,0,0,0,0,0,0
177,The Concussion Awareness Training Tool for Women’s Support Workers Improves Knowledge of Intimate Partner Violence-Caused Brain Injury,2-s2.0-85153687035,2023,Babul,Shelina,6506673405,Brain Injury & Repair,0,0,0,0,0,0
178,Follow-up visits after a concussion in the pediatric population: An integrative review,2-s2.0-85152624314,2023,Babul,Shelina,6506673405,Brain Injury & Repair,0,0,0,0,0,1
179,"Outlining the Invisible: Experiences and Perspectives Regarding Concussion Recovery, Return-to-Work, and Resource Gaps",2-s2.0-85133365728,2022,Babul,Shelina,6506673405,Brain Injury & Repair,0,0,0,0,0,2
180,No association found between body checking experience and injury or concussion rates in adolescent ice hockey players,2-s2.0-85139209812,2022,Babul,Shelina,6506673405,Brain Injury & Repair,0,0,0,0,2,2
181,Body checking in non-elite adolescent ice hockey leagues: It is never too late for policy change aiming to protect the health of adolescents,2-s2.0-85106518608,2022,Babul,Shelina,6506673405,Brain Injury & Repair,0,0,0,0,7,5
182,"Socioeconomic factors and substances involved in poisoning-related emergency department visits in british columbia, canada",2-s2.0-85113793647,2021,Babul,Shelina,6506673405,Brain Injury & Repair,0,0,0,0,0,1
183,Reality check 2: The cost-effectiveness of policy disallowing body checking in non-elite 13-to 14-year-old ice hockey players,2-s2.0-85107577021,2021,Babul,Shelina,6506673405,Brain Injury & Repair,0,0,0,0,1,2
184,"Collaboration, training and resources to support school policy development and recovery from concussion",2-s2.0-85111061891,2021,Babul,Shelina,6506673405,Brain Injury & Repair,0,0,0,0,0,0
185,"The impact of COVID-19 on high school student-athlete experiences with physical activity, mental health, and social connection",2-s2.0-85103058899,2021,Babul,Shelina,6506673405,Brain Injury & Repair,0,0,0,7,15,15
186,De-implementing Prolonged Rest Advice for Concussion in Primary Care Settings: A Pilot Stepped Wedge Cluster Randomized Trial,2-s2.0-85102606496,2021,Babul,Shelina,6506673405,Brain Injury & Repair,0,0,0,1,0,1
187,Active &amp; Safe Central: using a mixed-methods design and the RE-AIM framework to evaluate a sport and recreational injury prevention resource for practitioners in Canada,2-s2.0-85099385028,2021,Babul,Shelina,6506673405,Brain Injury & Repair,0,0,0,1,1,2
188,Stakeholder Recommendations to Increase the Accessibility of Online Health Information for Adults Experiencing Concussion Symptoms,2-s2.0-85099948263,2021,Babul,Shelina,6506673405,Brain Injury & Repair,0,0,0,1,5,0
189,Evidence of altered interhemispheric communication after pediatric concussion,2-s2.0-85112423580,2021,Babul,Shelina,6506673405,Brain Injury & Repair,0,0,0,0,2,0
190,"Association between concussion education and concussion knowledge, beliefs and behaviours among youth ice hockey parents and coaches: A cross-sectional study",2-s2.0-85089794298,2020,Babul,Shelina,6506673405,Brain Injury & Repair,0,0,0,1,3,1
191,Setting the baseline: A description of cannabis poisonings at a canadian pediatric hospital prior to the legalization of recreational cannabis,2-s2.0-85086317477,2020,Babul,Shelina,6506673405,Brain Injury & Repair,0,0,1,0,2,1
192,Does disallowing body checking in non-elite 13-to 14-year-old ice hockey leagues reduce rates of injury and concussion? A cohort study in two Canadian provinces,2-s2.0-85072104738,2020,Babul,Shelina,6506673405,Brain Injury & Repair,0,0,5,12,15,9
193,Disrupted Information Flow in Resting-State in Adolescents With Sports Related Concussion,2-s2.0-85077253282,2019,Babul,Shelina,6506673405,Brain Injury & Repair,0,0,2,7,4,4
194,Active &amp; Safe Central': Development of an online resource for the prevention of injury in sport and recreational activity,2-s2.0-85065783396,2019,Babul,Shelina,6506673405,Brain Injury & Repair,0,1,0,1,0,0
195,Imaging in pediatric concussion: A systematic review,2-s2.0-85046463986,2018,Babul,Shelina,6506673405,Brain Injury & Repair,0,4,8,8,6,5
196,Improving and standardizing concussion education and care: A Canadian experience,2-s2.0-85062813212,2018,Babul,Shelina,6506673405,Brain Injury & Repair,0,0,0,3,3,1
197,Return to learn after concussion in children,2-s2.0-85034995300,2017,Babul,Shelina,6506673405,Brain Injury & Repair,0,1,2,0,1,1
198,A qualitative review of sports concussion education: Prime time for evidence-based knowledge translation,2-s2.0-84949323468,2015,Babul,Shelina,6506673405,Brain Injury & Repair,10,10,13,8,4,7
199,Addressing the need for standardized concussion care in Canada: Concussion awareness training tool,2-s2.0-84940100882,2015,Babul,Shelina,6506673405,Brain Injury & Repair,1,2,0,1,0,0
200,"Severity of urban cycling injuries and the relationship with personal, trip, route and crash characteristics: analyses using four severity metrics",2-s2.0-84964695822,2015,Babul,Shelina,6506673405,Brain Injury & Repair,3,5,6,9,6,2
201,Bicycling crash circumstances vary by route type: A cross-sectional analysis,2-s2.0-84965189088,2014,Babul,Shelina,6506673405,Brain Injury & Repair,4,3,3,5,7,3
202,Comparing the effects of infrastructure on bicycling injury at intersections and non-intersections using a case-crossover design,2-s2.0-84884703291,2013,Babul,Shelina,6506673405,Brain Injury & Repair,11,15,13,13,6,4
203,Activity-dependent post-translational regulation of palmitoylating and depalmitoylating enzymes in the hippocampus,2-s2.0-85152244803,2023,Bamji,Shernaz,7005627810,Brain Development & Neurodevelopmental Disorders,0,0,0,0,0,0
204,CellPalmSeq: A curated RNAseq database of palmitoylating and de-palmitoylating enzyme expression in human cell types and laboratory cell lines,2-s2.0-85147449735,2023,Bamji,Shernaz,7005627810,Brain Development & Neurodevelopmental Disorders,0,0,0,0,0,1
205,Synaptic activity-dependent changes in the hippocampal palmitoylome,2-s2.0-85143555627,2022,Bamji,Shernaz,7005627810,Brain Development & Neurodevelopmental Disorders,0,0,0,0,0,5
206,Exploring the expression patterns of palmitoylating and de-palmitoylating enzymes in the mouse brain using the curated RNA-seq database BrainPalmSeq,2-s2.0-85135088857,2022,Bamji,Shernaz,7005627810,Brain Development & Neurodevelopmental Disorders,0,0,0,0,1,4
207,Distinct but overlapping roles of LRRTM1 and LRRTM2 in developing and mature hippocampal circuits,2-s2.0-85131701473,2022,Bamji,Shernaz,7005627810,Brain Development & Neurodevelopmental Disorders,0,0,0,0,1,2
208,Regulation of hippocampal excitatory synapses by the Zdhhc5 palmitoyl acyltransferase,2-s2.0-85106540556,2021,Bamji,Shernaz,7005627810,Brain Development & Neurodevelopmental Disorders,0,0,0,0,3,4
209,Multi-model functionalization of disease-associated PTEN missense mutations identifies multiple molecular mechanisms underlying protein dysfunction,2-s2.0-85083991959,2020,Bamji,Shernaz,7005627810,Brain Development & Neurodevelopmental Disorders,0,0,2,8,10,3
210,The X-Linked Intellectual Disability Gene Zdhhc9 Is Essential for Dendrite Outgrowth and Inhibitory Synapse Formation,2-s2.0-85074979486,2019,Bamji,Shernaz,7005627810,Brain Development & Neurodevelopmental Disorders,0,1,4,9,5,7
211,Regulation of dendrite morphology and excitatory synapse formation by zDHHC15,2-s2.0-85069273776,2019,Bamji,Shernaz,7005627810,Brain Development & Neurodevelopmental Disorders,0,0,2,9,4,9
